Date,Open,High,Low,Close,Adj Close,Volume
2012-06-18,94.500046,94.978172,91.251610,92.095360,71.213676,102101
2012-06-19,91.954735,95.006294,90.604729,94.542236,73.105751,135395
2012-06-20,94.696922,96.426613,94.500046,95.343796,73.725548,609976
2012-06-21,94.218796,96.159424,93.937546,95.639107,73.953911,435715
2012-06-22,96.187546,96.314110,94.260986,95.864113,74.127899,84351
2012-06-25,96.187546,98.353172,96.131294,96.595360,74.693336,177599
2012-06-26,96.609421,100.364113,96.159424,99.239113,76.737640,551445
2012-06-27,99.871925,101.250053,99.478172,99.675049,77.074738,229386
2012-06-28,99.590675,100.476608,96.089111,97.242233,75.193542,177080
2012-06-29,97.621925,99.703171,97.157860,98.901611,76.476692,241887
2012-07-02,99.168800,100.476608,98.437546,99.900047,77.248703,142076
2012-07-03,100.350052,102.853172,100.153175,101.770363,78.694962,458616
2012-07-04,102.375053,103.050049,101.250053,101.826614,78.738449,491050
2012-07-05,102.346924,102.346924,99.843796,101.475052,78.466621,106055
2012-07-06,101.475052,101.475052,99.717239,100.364113,77.607567,81130
2012-07-09,100.125053,101.728172,98.170364,98.901611,76.476692,106737
2012-07-10,99.646927,101.193802,98.775047,100.406303,77.640198,766029
2012-07-11,99.843796,101.868797,99.478172,100.659424,77.835915,377166
2012-07-12,100.406303,101.967239,99.464111,101.292236,78.325241,561990
2012-07-13,100.687553,103.190674,100.687553,101.868797,78.771095,245592
2012-07-16,102.093803,102.684425,99.337547,99.787552,77.161736,69407
2012-07-17,98.662552,100.687553,96.679733,100.068802,77.379219,172583
2012-07-18,100.096924,100.406303,99.014114,99.998489,77.324837,69141
2012-07-19,100.153175,101.390678,99.421921,100.420364,77.651062,50687
2012-07-20,100.321922,100.321922,99.028175,99.660988,77.063873,45436
2012-07-23,99.759422,99.759422,94.992233,95.160988,73.584206,297290
2012-07-24,95.835983,96.890671,94.907860,96.370361,74.519363,95253
2012-07-25,97.031296,97.171921,95.653175,96.764107,74.823830,90865
2012-07-26,97.846924,97.875046,95.934425,96.721924,74.791199,67022
2012-07-27,97.875046,99.281296,95.906296,96.946922,74.965187,75783
2012-07-30,97.312546,100.828178,95.934425,100.153175,77.444458,407505
2012-07-31,100.687553,100.982864,98.859421,99.534424,76.965996,117354
2012-08-01,99.773483,100.968803,98.592239,99.379738,76.846397,227907
2012-08-02,99.562546,99.829735,98.437546,99.056297,76.596283,107548
2012-08-03,98.451614,100.828178,98.451614,100.335983,77.585793,64394
2012-08-06,100.687553,103.218803,100.687553,102.839111,79.521378,161429
2012-08-07,103.092239,106.846931,102.712547,106.143806,82.076775,436604
2012-08-08,105.932861,106.790680,102.178177,103.092239,79.717125,431569
2012-08-09,103.218803,104.906303,102.937553,103.837547,80.293419,117087
